"","yrswork","numjobs","ab5cconscientiousness","ab5cintellect","cttindustriousness","mpqwellbeing","mpqachievement","lifesatisfaction"
"1340",11,4,4.09090909090909,4.18181818181818,3.5,1.08333333333333,1.08333333333333,6.4
"1341",48,8,3.81818181818182,3.45454545454545,2.9,1,1.08333333333333,5.8
"1342",3,3,4.3,4.55555555555556,3.44444444444444,1,1.33333333333333,5.4
"1343",5,4,3.63636363636364,3.54545454545455,3,1.5,1.58333333333333,4.8
"1344",33,4,3.45454545454545,3.18181818181818,3.5,1.08333333333333,1,1.4
"1345",20,2,4.2,2.81818181818182,3.7,1.16666666666667,1.25,1.6
"1346",7,3,2.90909090909091,3,2.4,1.66666666666667,1.66666666666667,4
"1347",56,2,4,3.36363636363636,3.2,1.16666666666667,1.66666666666667,6.2
"1348",40,3,4,3.45454545454545,3.6,1.58333333333333,1.58333333333333,5.4
"1349",NA,6,2.81818181818182,3.54545454545455,2.5,1.41666666666667,1.83333333333333,3.6
"1350",10,3,3.90909090909091,3.27272727272727,3,1.08333333333333,1.41666666666667,6.4
"1351",46,3,3.72727272727273,3.90909090909091,3.9,1.58333333333333,1.5,5.2
"1352",NA,1,2.72727272727273,3,2.3,1.41666666666667,1.58333333333333,4.6
"1353",22,4,3.54545454545455,4,3.9,1.58333333333333,1.27272727272727,2.2
"1354",49,7,3.63636363636364,2.90909090909091,2.8,1.16666666666667,1.08333333333333,5.8
"1355",6,3,4.45454545454545,4.54545454545455,3.7,1,1.08333333333333,7
"1356",25,5,4.90909090909091,4.18181818181818,3.9,1.5,1.16666666666667,5.8
"1357",23,12,4.09090909090909,3.63636363636364,3.1,1,1.33333333333333,5
"1358",13,5,3.72727272727273,3.27272727272727,3.1,2,1.16666666666667,1
"1359",12,14,2.90909090909091,4.81818181818182,3.6,1.16666666666667,1.33333333333333,4.2
"1360",40,2,3.90909090909091,4.27272727272727,3,1.16666666666667,1.33333333333333,4.4
"1361",38,8,4.72727272727273,4.18181818181818,3.1,1.16666666666667,1.41666666666667,6.8
"1362",10,2,4,3.63636363636364,3.2,1.08333333333333,1.5,6.8
"1363",15,1,4.09090909090909,2.81818181818182,2.7,1,1.33333333333333,5
"1364",42,5,3.36363636363636,2.90909090909091,3,1.66666666666667,1.5,4.4
"1365",20,4,3.90909090909091,4.1,3.7,1.41666666666667,1.09090909090909,5.2
"1366",58,9,4.36363636363636,2.90909090909091,3.6,1.16666666666667,1.25,6.25
"1367",47,17,4.45454545454545,4.45454545454545,3.6,1.41666666666667,1.33333333333333,5.6
"1368",26,3,4.72727272727273,3.81818181818182,4,1.16666666666667,1.08333333333333,5.2
"1369",42,3,4.36363636363636,4.36363636363636,3.1,1,1.54545454545455,6
"1370",40,5,4.09090909090909,3.54545454545455,3.6,1.09090909090909,1.27272727272727,5.8
"1371",26,7,4.18181818181818,3,3.2,1.91666666666667,1.16666666666667,2.6
"1372",13,3,3.27272727272727,4.72727272727273,3.2,1.25,1,4.8
"1373",7,2,2.5,3.81818181818182,2.4,1.33333333333333,1.75,3.4
"1374",38,12,4.27272727272727,3.45454545454545,3.3,1.25,1.41666666666667,4.6
"1375",29,25,3,4.72727272727273,3.33333333333333,1.41666666666667,1.5,6
"1376",30,7,4.54545454545455,3.90909090909091,3.7,1,1,7
"1377",8,5,3.90909090909091,2.54545454545455,2.3,1.41666666666667,1.75,5.4
"1378",43,5,3.45454545454545,1.90909090909091,2.9,1,1.08333333333333,6
"1379",30,70,4.81818181818182,4.63636363636364,4,1.33333333333333,1.08333333333333,2.2
"1380",10,7,4.2,3.81818181818182,3.4,1.25,1.18181818181818,3.6
"1381",36,17,4.45454545454545,3.81818181818182,3.9,1.18181818181818,1.16666666666667,4.2
"1382",50,10,4.27272727272727,4.54545454545455,3.9,1.16666666666667,1,6.2
"1383",50,7,4.27272727272727,3.63636363636364,3.5,1.25,1.25,2
"1384",35,8,2.72727272727273,3.36363636363636,2.7,1.25,1.41666666666667,4.2
"1385",50,1,3.81818181818182,3.36363636363636,3,1,1.41666666666667,6
"1386",24,3,4.45454545454545,3.27272727272727,3.77777777777778,1,1.5,5
"1387",20,4,4.36363636363636,4.54545454545455,3.6,1.91666666666667,1.45454545454545,2.6
"1388",NA,25,4,4.18181818181818,3.3,1.91666666666667,1.66666666666667,1
"1389",3,5,3.72727272727273,3.81818181818182,2.8,1.16666666666667,1.83333333333333,5.6
"1390",37,8,4.27272727272727,3.63636363636364,3.3,1.33333333333333,1.25,6
"1391",3,4,3.90909090909091,4.27272727272727,2.3,1.41666666666667,1.41666666666667,3.4
"1392",2,3,3.90909090909091,3.72727272727273,3,1,1.5,6.2
"1393",10,7,3.54545454545455,3.72727272727273,2.9,1.25,1.16666666666667,6.2
"1394",17,6,3.90909090909091,3.72727272727273,3,1,1.16666666666667,4.6
"1395",41,2,3.54545454545455,4.18181818181818,2.5,1.08333333333333,1.41666666666667,3.4
"1396",27,6,3.54545454545455,2.81818181818182,3.1,1.16666666666667,1.16666666666667,5.4
"1397",43,4,3.36363636363636,3.90909090909091,3.2,1.08333333333333,1.08333333333333,3.8
"1398",25,6,3.72727272727273,3.3,2.7,1.5,1.25,3.6
"1399",25,7,4.45454545454545,3.36363636363636,3.3,1,1.25,6.8
"1400",55,3,4.63636363636364,3.09090909090909,3.4,1.08333333333333,1.16666666666667,6
"1401",14,6,3.54545454545455,2.63636363636364,2.6,1.83333333333333,1.91666666666667,3
"1402",40,4,2.90909090909091,3.09090909090909,3.1,1.41666666666667,1.58333333333333,6
"1403",45,1,4.72727272727273,2.63636363636364,4,1,1.33333333333333,6.6
"1404",4,2,4.90909090909091,3.36363636363636,3.4,1,1.41666666666667,6.4
"1405",52,3,3.72727272727273,3.72727272727273,3.2,1.41666666666667,1.25,4.6
"1406",40,1,4.45454545454545,3.63636363636364,3.8,1.16666666666667,1.33333333333333,4.6
"1407",25,3,4.3,2.90909090909091,3.4,1.08333333333333,1.33333333333333,4.8
"1408",46,5,4.27272727272727,3.27272727272727,3.2,1,1.25,6.2
"1409",13,8,4.63636363636364,3.90909090909091,3.7,1,1.58333333333333,7
"1410",30,4,3.63636363636364,3.18181818181818,3,1.58333333333333,1.33333333333333,4.4
"1411",22,11,3.81818181818182,4.90909090909091,3.8,1.91666666666667,1.25,5
"1412",32,5,3.81818181818182,4.09090909090909,3.1,1.08333333333333,1.16666666666667,4.6
"1413",12,6,3.36363636363636,3.09090909090909,2.5,1.16666666666667,1.25,4
"1414",38,2,3.63636363636364,3.27272727272727,3,1.75,2,5.2
"1415",18,1,4.45454545454545,3.63636363636364,3.6,1.08333333333333,1.41666666666667,7
"1416",30,6,4.09090909090909,3.63636363636364,3,1.25,1.08333333333333,5.8
"1417",10,2,4.09090909090909,3.54545454545455,3.3,1,1.25,4.6
"1418",22,20,3,3.81818181818182,2.3,1.58333333333333,1.58333333333333,3.8
"1419",41,10,2.90909090909091,4.36363636363636,2.9,1.08333333333333,1.83333333333333,6.2
"1420",30,3,3.63636363636364,3.90909090909091,3.1,1.58333333333333,1.41666666666667,5
"1421",24,5,4.45454545454545,3.18181818181818,2.9,1.33333333333333,1.41666666666667,4.2
"1422",NA,NA,3.09090909090909,3.45454545454545,2.3,1.58333333333333,1.83333333333333,3.8
"1423",23,1,4.27272727272727,3,3.3,1.33333333333333,1.45454545454545,6
"1424",0,0,4.81818181818182,4.72727272727273,4,1.08333333333333,1.16666666666667,3
"1425",28,3,3.45454545454545,3.27272727272727,2.9,1.08333333333333,1.33333333333333,4.8
"1426",5,3,2.90909090909091,3.63636363636364,2.9,1.08333333333333,1.58333333333333,5
"1427",13,5,4.18181818181818,4.72727272727273,3.7,1.75,1,1
"1428",20,6,4.27272727272727,4.81818181818182,2.9,1.58333333333333,1.83333333333333,3
"1429",47,10,4.18181818181818,4.18181818181818,3.3,1.08333333333333,1.25,5.2
"1430",25,3,3.63636363636364,3.45454545454545,3.1,1.72727272727273,1.66666666666667,3.8
"1431",43,2,4.09090909090909,3.36363636363636,3,1.25,1.41666666666667,5.4
"1432",15,10,3.09090909090909,4.27272727272727,2.5,1.66666666666667,1.75,4.2
"1433",20,3,4.09090909090909,3.18181818181818,3.5,1.5,1.33333333333333,3.4
"1434",24,5,4.63636363636364,4.54545454545455,3.5,1.33333333333333,1.41666666666667,3.2
"1435",45,5,3.45454545454545,3,2.9,1.16666666666667,1.66666666666667,5.8
"1436",44,3,4.09090909090909,3.54545454545455,2.6,1.33333333333333,1.83333333333333,5.4
"1437",33,7,4,3.72727272727273,3.3,1.66666666666667,1.16666666666667,6
"1438",9,6,4.09090909090909,3.90909090909091,3.7,1.25,1.33333333333333,4.4
"1439",50,20,3.63636363636364,2.90909090909091,3.5,1,1.58333333333333,6
"1440",19,5,3.09090909090909,3,2.8,1.25,1.58333333333333,4
"1441",5,3,4.54545454545455,3.72727272727273,3.8,1,1.08333333333333,6
"1442",5,1,2.81818181818182,2.90909090909091,2.9,1.25,1.75,2.8
"1443",50,3,4.63636363636364,3.45454545454545,2.9,1.25,1.16666666666667,5.8
"1444",35,2,3.54545454545455,3.18181818181818,3,1,1.25,5.6
"1445",65,6,4.54545454545455,2.27272727272727,2.6,1.33333333333333,1.33333333333333,4
"1446",50,4,4.45454545454545,2.72727272727273,3.5,1,1.25,6
"1447",35,4,4.45454545454545,4.09090909090909,3.4,1.33333333333333,1.25,5
"1448",6,2,3.72727272727273,3.63636363636364,3.7,1.5,1.33333333333333,6.6
"1449",17,1,4.72727272727273,3.63636363636364,3.5,1.5,1.5,3.8
"1450",49,15,4.72727272727273,4.63636363636364,3.7,1,1,6.2
"1451",40,3,3.09090909090909,3.4,3,1.33333333333333,1.25,4.2
"1452",22,3,4,4.72727272727273,3.3,1.08333333333333,1,5
"1453",10,3,4.45454545454545,4.27272727272727,4,1.58333333333333,1.16666666666667,5
"1454",3,4,3.45454545454545,3.09090909090909,3.1,1.58333333333333,1.5,4.8
"1455",45,15,3,3,2.9,1.08333333333333,1.75,4
"1456",22,6,4.27272727272727,4.09090909090909,3,1.41666666666667,1.75,3.4
"1457",48,4,3.54545454545455,2.2,4,1.75,1.08333333333333,2
"1458",15,12,2.36363636363636,3,2.9,1.33333333333333,1.33333333333333,4.2
"1459",37,2,2.81818181818182,3.09090909090909,2.6,1.25,1.25,5
"1460",16,16,3.27272727272727,3.27272727272727,2.44444444444444,1.58333333333333,1.54545454545455,3
"1461",22,1,4.90909090909091,3.90909090909091,3.9,1,1.16666666666667,6.4
"1462",20,9,3.90909090909091,4.63636363636364,3.5,1.41666666666667,1.41666666666667,6
"1463",13,5,3.81818181818182,4.27272727272727,2.9,1.33333333333333,1.83333333333333,6.2
"1464",55,3,3.90909090909091,3.45454545454545,3.9,1,1.16666666666667,5.8
"1465",12,2,2.63636363636364,2.90909090909091,3,1.25,1.36363636363636,4
"1466",12,9,4,4.81818181818182,3.2,1.16666666666667,1.16666666666667,3
"1467",54,10,4,3.18181818181818,3.3,1,1,6.4
"1468",8,6,4,2.8,2.8,1.25,1.58333333333333,5.4
"1469",53,15,3.27272727272727,3.36363636363636,2.4,1.25,1.66666666666667,2.8
"1470",25,12,2.81818181818182,4.27272727272727,2.8,1.33333333333333,1.66666666666667,1
"1471",36,23,3.36363636363636,4.27272727272727,3.2,1.16666666666667,1.08333333333333,5.2
"1472",39,8,2.72727272727273,3,2.9,1.08333333333333,1.66666666666667,3.6
"1473",23,15,3.54545454545455,3.54545454545455,2.5,1.33333333333333,1.72727272727273,2.4
"1474",35,15,3.63636363636364,4.1,2.7,1.91666666666667,1.58333333333333,2.8
"1475",0,0,3.54545454545455,2.90909090909091,2.6,1,1.33333333333333,4
"1476",21,8,4.18181818181818,3.54545454545455,3.2,1.41666666666667,1.33333333333333,4.8
"1477",40,3,4.18181818181818,3.18181818181818,3.1,1,1.75,4.75
"1478",20,40,4,4.36363636363636,3.6,1.58333333333333,1,2.2
"1479",35,7,3.72727272727273,3.27272727272727,3.6,1.66666666666667,1.41666666666667,3.2
"1480",33,5,5,3,4,1,1,6.6
"1481",2,2,3.27272727272727,4.09090909090909,2.8,1.08333333333333,1.58333333333333,5.8
"1482",40,4,4.27272727272727,4.81818181818182,3.4,1.33333333333333,1.41666666666667,1.6
"1483",43,7,3.81818181818182,2.09090909090909,2.3,1.91666666666667,1.75,2.6
"1484",4,3,3.72727272727273,2.90909090909091,2.4,1.08333333333333,1.83333333333333,7
"1485",45,2,5,4,4,1,1.08333333333333,6.4
"1486",11,7,3.63636363636364,3.45454545454545,3.3,1.41666666666667,1,5.4
"1487",0,0,3.45454545454545,3.63636363636364,2.1,1.08333333333333,1.83333333333333,3.2
"1488",42,6,4.72727272727273,4.45454545454545,3.2,1.25,1,3.2
"1489",0,0,4.36363636363636,3.81818181818182,3.6,1,1.25,6
"1490",6,2,3.63636363636364,4.27272727272727,3.2,1.08333333333333,1.5,4.2
"1491",55,7,4,4.18181818181818,3.8,1.25,1.5,5.8
"1492",2,2,2.81818181818182,2.81818181818182,2.7,1.83333333333333,1.83333333333333,2.2
"1493",8,1,3,3.09090909090909,2.5,1.08333333333333,1.25,6.4
"1494",22,4,3.72727272727273,2.90909090909091,3.2,1.08333333333333,1.08333333333333,4.8
"1495",36,4,2.63636363636364,2.45454545454545,3.5,1.33333333333333,1.33333333333333,5.4
"1496",0,3,2.90909090909091,3.09090909090909,2.3,1.16666666666667,1.33333333333333,5.2
"1497",35,16,4.09090909090909,4.09090909090909,3.5,1.83333333333333,1.66666666666667,1.8
"1498",4,3,4,3.45454545454545,3.5,1.25,1.08333333333333,6.2
"1499",20,10,4.27272727272727,3.6,3.5,1.08333333333333,1.33333333333333,5.6
"1500",26,6,3.72727272727273,3.81818181818182,2.9,1.25,1.66666666666667,4.2
"1501",33,8,3.54545454545455,3.09090909090909,2.8,1.41666666666667,1.36363636363636,2.75
"1502",12,5,4.09090909090909,4.18181818181818,3.1,1.41666666666667,1.33333333333333,2.8
"1503",28,3,3.33333333333333,2.83333333333333,2.9,1.33333333333333,1.55555555555556,3.6
"1504",15,6,3.09090909090909,4.27272727272727,2.6,1.91666666666667,1.83333333333333,2
"1505",14,10,3.54545454545455,3.63636363636364,3,1.75,1.66666666666667,4.4
"1506",30,8,3.36363636363636,2.72727272727273,2.9,1.41666666666667,1.33333333333333,4
"1507",60,10,4.27272727272727,3,3.7,1.5,1.58333333333333,3
"1508",7,2,3.72727272727273,3.45454545454545,2.5,1.16666666666667,1.25,5.8
"1509",49,5,4.18181818181818,4.63636363636364,3,1.5,1.33333333333333,5.4
"1510",14,7,5,3.90909090909091,3.9,1.08333333333333,1.16666666666667,6
"1511",10,5,3.81818181818182,3.36363636363636,3,1.16666666666667,1.36363636363636,5.8
"1512",33,5,4.18181818181818,4.36363636363636,3.8,1.41666666666667,1.5,6.2
"1513",40,8,4.09090909090909,3.63636363636364,3.9,1.25,1.08333333333333,2.8
"1514",16,5,3.63636363636364,4.54545454545455,3.5,1,1,6
"1515",36,4,3.45454545454545,4.18181818181818,3.8,1.16666666666667,1.08333333333333,5.6
"1516",22,11,3.45454545454545,4,3.4,1.08333333333333,1,6.4
"1517",12,9,3.63636363636364,4.81818181818182,2.2,1.66666666666667,1.66666666666667,3.4
"1518",2,6,3.09090909090909,3,2.5,1.75,1.91666666666667,4.2
"1519",NA,NA,3.45454545454545,3.18181818181818,2.4,1.16666666666667,1.83333333333333,4
"1520",35,10,3.2,2.36363636363636,2.7,1.75,1.25,2
"1521",28,6,4.36363636363636,3.90909090909091,3.8,1.16666666666667,1.08333333333333,6.2
"1522",30,5,3.18181818181818,3.45454545454545,2.3,1.66666666666667,1.75,3.6
"1523",26,5,3.90909090909091,3.45454545454545,3.3,1,1.33333333333333,6
"1524",0,0,3.6,3.18181818181818,2.6,1.25,1.41666666666667,3
"1525",40,30,3.72727272727273,3.72727272727273,3.2,1.25,1.33333333333333,2
"1526",25,10,4.72727272727273,4,4,1.25,1.08333333333333,2.8
"1527",36,2,3.81818181818182,3.27272727272727,3.1,1.16666666666667,1.41666666666667,2.8
"1528",1,1,3.54545454545455,2.81818181818182,2.5,1,1.16666666666667,1
"1529",8,5,2.7,2.72727272727273,2.4,1.08333333333333,1.45454545454545,7
"1530",25,7,4.09090909090909,3.27272727272727,3.3,1.25,1.75,3
"1531",38,3,5,3.54545454545455,3.8,1,1,5.4
"1532",8,1,3,3,2.4,2,1.83333333333333,4
"1533",52,3,4.54545454545455,3.72727272727273,3.1,1.83333333333333,1.41666666666667,3.4
"1534",NA,3,4.36363636363636,3.27272727272727,3.2,1,1.16666666666667,6
"1535",3,2,3.44444444444444,3.54545454545455,2.9,1.41666666666667,1.63636363636364,4
"1536",47,3,4.72727272727273,3.5,4,2,1.08333333333333,2.6
"1537",6,6,3.45454545454545,3.18181818181818,2.5,1.91666666666667,1.66666666666667,3.8
"1538",33,11,3.63636363636364,3.72727272727273,3.2,1,1.5,4.4
"1539",27,13,3.90909090909091,4.27272727272727,3.3,1.25,1.25,2.4
"1540",43,5,4.72727272727273,4,3.3,1.08333333333333,1.08333333333333,5.6
"1541",5,3,3.36363636363636,3.36363636363636,2.3,1.16666666666667,1.75,5.6
"1542",12,5,4.27272727272727,3,2.9,1.25,1.16666666666667,2.4
"1543",21,12,4.45454545454545,4.1,3.8,1.25,1.25,7
"1544",22,6,4.36363636363636,4.27272727272727,2.7,1.33333333333333,1.5,3.6
"1545",33,3,4.09090909090909,3.27272727272727,2.7,1.5,1.33333333333333,3.8
"1546",80,NA,2.63636363636364,2.81818181818182,2.77777777777778,1.5,1.5,4.6
"1547",9,10,2.09090909090909,2.63636363636364,2,1.83333333333333,2,3
"1548",40,8,3.81818181818182,2.45454545454545,2.8,1.75,1.83333333333333,2.8
"1549",15,3,2.36363636363636,2.36363636363636,2.3,1.41666666666667,1.91666666666667,4.4
"1550",28,6,3.27272727272727,4.18181818181818,2.9,1.08333333333333,1.75,2.6
"1551",38,4,4.63636363636364,4.54545454545455,3.5,1.33333333333333,1.33333333333333,5.8
"1552",NA,NA,3.81818181818182,2.81818181818182,3.6,1.16666666666667,1.41666666666667,6
"1553",27,2,2.63636363636364,3.09090909090909,2.3,1.75,1.66666666666667,4
"1554",12,5,3.63636363636364,3.63636363636364,2.9,1.25,1.25,6
"1555",25,30,2.54545454545455,3.45454545454545,2.6,1.83333333333333,2,1.6
"1556",5,6,3.90909090909091,3.90909090909091,2.5,1.16666666666667,1.16666666666667,6
"1557",45,5,5,3.63636363636364,3.8,1,1.08333333333333,6
"1558",32,8,3.72727272727273,3.72727272727273,3.5,1.41666666666667,1.41666666666667,1.8
"1559",7,3,3.63636363636364,3.36363636363636,2.7,1.58333333333333,1.75,3.2
"1560",12,0,3.09090909090909,3.45454545454545,2.8,1.41666666666667,1.16666666666667,5.4
"1561",15,5,3.63636363636364,3.18181818181818,2.7,1.25,1.5,5.6
"1562",10,0,4.63636363636364,3.72727272727273,3,1.16666666666667,1.08333333333333,5.6
"1563",4,3,3.36363636363636,4.27272727272727,2.9,1,1.5,5.6
"1564",25,3,3.6,2.9,2.8,1.16666666666667,1.83333333333333,4.4
"1565",NA,2,3.54545454545455,3.09090909090909,2.7,1.16666666666667,1.75,4.2
"1566",38,3,4.72727272727273,4.18181818181818,3.66666666666667,1,1.08333333333333,5.8
"1567",14,5,4.54545454545455,5,3.1,1,1.5,6
"1568",30,10,3.90909090909091,2.72727272727273,3.7,1.5,1.33333333333333,4.2
"1569",36,10,4.36363636363636,3.36363636363636,4,1.33333333333333,1.25,2.6
"1570",23,3,3.54545454545455,3.36363636363636,1.3,1.33333333333333,1.75,3.8
"1571",20,6,4.45454545454545,3.81818181818182,3.5,1.66666666666667,1.33333333333333,4
"1572",37,4,4.18181818181818,3.18181818181818,2.6,1.33333333333333,1.75,3.4
"1573",45,3,4.45454545454545,4.18181818181818,3.8,1,1,5.6
"1574",29,4,3.72727272727273,4.18181818181818,3.1,1.08333333333333,1.25,6
"1575",13,7,3.72727272727273,4.18181818181818,3.3,1.08333333333333,1.25,5.2
"1576",30,4,4.45454545454545,3.90909090909091,3.6,1.08333333333333,1.08333333333333,5.8
"1577",15,4,3.18181818181818,3.45454545454545,3.3,1.25,1,5.8
"1578",38,5,3.81818181818182,2.72727272727273,2.9,1.75,1.58333333333333,4
"1579",1,1,3.72727272727273,4,2.9,1.08333333333333,1.66666666666667,5.2
"1580",42,3,3.90909090909091,3.45454545454545,3.1,1.16666666666667,1.25,5.2
"1581",26,7,3.90909090909091,2.81818181818182,3.1,1.66666666666667,1.5,3.6
"1582",12,3,4,2.36363636363636,2.7,1.27272727272727,1.66666666666667,2.2
"1583",30,30,3.27272727272727,4.09090909090909,3,1.25,1.83333333333333,1.4
"1584",4,1,2.72727272727273,4.27272727272727,2.6,1.91666666666667,1.25,2
"1585",5,5,3.18181818181818,3.72727272727273,3.3,1.58333333333333,1.33333333333333,1.2
"1586",40,10,4.18181818181818,2.90909090909091,3.5,1.5,1.25,2.4
"1587",0,0,4.18181818181818,3.72727272727273,2.8,1.5,1.5,5.2
"1588",13,5,4.36363636363636,3.54545454545455,3.5,1.41666666666667,1.41666666666667,6
"1589",41,5,4.54545454545455,3.36363636363636,4,1.25,1.33333333333333,3.8
"1590",25,4,4.54545454545455,4.09090909090909,3.5,1.91666666666667,1.08333333333333,4.2
"1591",37,2,4.36363636363636,3.36363636363636,3.7,1.16666666666667,1.16666666666667,3.4
"1592",0,1,4,3.3,3,1.16666666666667,1.5,5.6
"1593",1,1,3.09090909090909,3.72727272727273,3,1.41666666666667,1.25,4.4
"1594",21,4,3.54545454545455,3.54545454545455,3.3,1.41666666666667,1.08333333333333,5.6
"1595",32,6,3.09090909090909,4,2.5,1.16666666666667,1.75,3
"1596",30,3,1.90909090909091,2.54545454545455,1.4,1.83333333333333,2,1.8
"1597",45,3,3.81818181818182,2.90909090909091,2.7,1.66666666666667,1.75,2.6
"1598",11,6,3.63636363636364,3.18181818181818,3.5,1.66666666666667,1.08333333333333,2.2
"1599",40,4,3.63636363636364,4.27272727272727,3.4,1,1.16666666666667,4.6
"1600",22,1,3.72727272727273,4.09090909090909,3.2,1.25,1.66666666666667,5.4
"1601",25,9,4.36363636363636,3.09090909090909,3.2,1.33333333333333,1.66666666666667,6.6
"1602",40,1,3.63636363636364,2.81818181818182,3,1.16666666666667,1.66666666666667,5.8
"1603",44,7,4.72727272727273,4.54545454545455,3.8,1.16666666666667,1.16666666666667,3
"1604",37,5,4.09090909090909,3.45454545454545,3,1.25,1.25,5.6
"1605",19,5,4.63636363636364,3.90909090909091,3.8,1.66666666666667,1.16666666666667,4.6
"1606",30,3,3.90909090909091,3.27272727272727,3.2,1.16666666666667,1.33333333333333,3.6
"1607",0,1,3.09090909090909,3.1,2.55555555555556,1.5,1.58333333333333,3.6
"1608",40,6,2.63636363636364,3.54545454545455,3,1.08333333333333,1.16666666666667,4
"1609",1,1,3.36363636363636,2.54545454545455,2.6,1.33333333333333,1.16666666666667,4.4
"1610",22,3,3.54545454545455,3.09090909090909,3.1,1.91666666666667,1.66666666666667,2.8
"1611",15,5,3.90909090909091,4.09090909090909,3.5,1,1.25,6
"1612",30,5,4.18181818181818,3.36363636363636,3.3,1.16666666666667,1.16666666666667,4
"1613",2,0,3.45454545454545,5,2.2,1.25,1.83333333333333,3.6
"1614",45,12,3.27272727272727,3.09090909090909,2.5,1.25,1.33333333333333,5.2
"1615",12,6,3.45454545454545,3.45454545454545,3.6,1.75,1.16666666666667,1
"1616",0,0,3.18181818181818,2.5,3,1.33333333333333,1.5,3.4
"1617",20,5,3.45454545454545,2.54545454545455,3.2,1.16666666666667,1.58333333333333,4.4
"1618",40,5,4.90909090909091,3.54545454545455,3.7,1.45454545454545,1.5,5.8
"1619",45,8,3.72727272727273,2.81818181818182,3,1.5,1.5,4.4
"1620",36,10,4.54545454545455,3.90909090909091,3.7,1.08333333333333,1,6
"1621",23,6,4.63636363636364,4.63636363636364,4,1,1.16666666666667,6.4
"1622",12,6,4.36363636363636,4.27272727272727,3.7,1.16666666666667,1.25,5.2
"1623",31,6,4.09090909090909,3.54545454545455,3.5,1.08333333333333,1.5,6.4
"1624",11,13,4.18181818181818,3,3,1.91666666666667,1.75,1
"1625",27,13,4.09090909090909,3.54545454545455,2.9,1.33333333333333,1.25,4.6
"1626",11,2,4.18181818181818,4.45454545454545,3.6,1.66666666666667,1,5
"1627",35,10,4.45454545454545,3.27272727272727,3.7,1.33333333333333,1.25,5.8
"1628",20,10,4.45454545454545,3.90909090909091,4,1.16666666666667,1.16666666666667,5.8
"1629",15,5,3.90909090909091,3,3,1.75,1.58333333333333,4
"1630",14,5,3.25,2.85714285714286,2.3,1.33333333333333,1.44444444444444,4
"1631",45,9,4.1,3.18181818181818,2.6,1.83333333333333,1.83333333333333,3.8
"1632",7,6,2.81818181818182,4.45454545454545,2.6,1.33333333333333,1.5,3.4
"1633",24,5,4.72727272727273,3.63636363636364,3.9,1.41666666666667,1.08333333333333,5.6
"1634",7,5,3.54545454545455,3.90909090909091,2.9,1.33333333333333,1.66666666666667,5.6
"1635",15,11,3.36363636363636,3.18181818181818,2.8,1.16666666666667,1.58333333333333,3.6
"1636",0,0,3.5,2.72727272727273,2.9,1.25,1.33333333333333,6
"1637",6,3,3.27272727272727,2.45454545454545,3.3,1.41666666666667,1.16666666666667,6.6
"1638",47,5,3.63636363636364,2.90909090909091,3.8,1.16666666666667,1.25,4
"1639",12,4,4.54545454545455,3.81818181818182,3.7,1,1.16666666666667,4.4
"1640",7,3,2.63636363636364,3.18181818181818,2.5,1,1.91666666666667,4.8
"1641",51,4,4.54545454545455,2.36363636363636,2.7,1.33333333333333,1.58333333333333,5
"1642",3,3,3.45454545454545,3.36363636363636,2.55555555555556,1,1.33333333333333,5.4
"1643",44,10,4.09090909090909,4.36363636363636,3.9,1.16666666666667,1,3.8
"1644",35,5,4.18181818181818,2.90909090909091,3,1,1.41666666666667,4
"1645",43,10,3.72727272727273,3.54545454545455,2.4,1.91666666666667,1.66666666666667,2
"1646",20,5,4.54545454545455,3.36363636363636,3.6,1,1.16666666666667,6
"1647",5,2,4,4.18181818181818,3.7,1.08333333333333,1.25,5.8
"1648",36,3,3.90909090909091,2.09090909090909,3.2,1.41666666666667,1.25,3.4
"1649",35,1,3.72727272727273,3.63636363636364,3.1,1.41666666666667,1.25,4.4
"1650",0,5,3.81818181818182,3.09090909090909,3.7,1.33333333333333,1.16666666666667,5.6
"1651",13,5,3.36363636363636,3.18181818181818,2.6,1.5,1.58333333333333,4
"1652",36,7,4.63636363636364,4.63636363636364,3.1,1.25,1.58333333333333,5.4
"1653",32,10,3.90909090909091,2.90909090909091,2.8,1.33333333333333,1.58333333333333,4.8
"1654",34,6,3.63636363636364,3.27272727272727,2.8,1.33333333333333,1.58333333333333,6
"1655",13,6,3.45454545454545,3.90909090909091,2.5,1.33333333333333,1.5,5.6
"1656",5,10,4.63636363636364,3.63636363636364,3.5,1,1.25,5.8
"1657",20,4,4.45454545454545,3.63636363636364,3.9,1,1.25,7
"1658",44,8,3.90909090909091,3,3.7,1,1.25,3
"1659",35,14,4.54545454545455,4,3.8,1.41666666666667,1.16666666666667,6
"1660",37,15,4,4.09090909090909,3.3,1,1.41666666666667,2.4
"1661",6,12,3.27272727272727,4.27272727272727,2.8,1.83333333333333,1.83333333333333,2.8
"1662",27,4,3.36363636363636,4.54545454545455,2.8,1.33333333333333,1.5,5.8
"1663",50,7,4.54545454545455,4.27272727272727,4,1,1.25,5.6
"1664",28,3,2.09090909090909,3.63636363636364,2.3,1,1.83333333333333,5.6
"1665",0,0,3.54545454545455,3.27272727272727,2.6,1,1.66666666666667,7
"1666",9,3,4,5,3.55555555555556,1.83333333333333,1.36363636363636,2.8
